weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_labor_power,policy_health_insur,policy_free_trade,policy_trans_athletes,policy_abortion,policy_defund_police,policy_gun_rights,policy_marijuana_legal,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey
0.9368543836,,61.0,0.0,No,Likely to accept,Unlikely,Very important,Only a little proud,Disagree,,Agree,81,Disagree,87,Neither agree nor disagree,95,Neither agree nor disagree,1,Strongly disagree,67.0,Support,Oppose,,,,,39.0,19.0,1. Tax richer people at a higher rate,2.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1979,Female,White,No,I can not speak Spanish,Some college,Never married,Unemployed,"$50,000 - $59,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Texas,Suburban area,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Seldom,2024-01-13 07:36:39,2024-01-13 07:48:06,1,2024,3,70
2.0658348399,,61.0,6.0,No,Extremely likely to accept,Likely,Important,Only a little proud,Disagree,,Strongly disagree,5,Disagree,1,Neither agree nor disagree,2,Neither agree nor disagree,87,Disagree,6.0,Neither support nor oppose,,,,,,45.0,54.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,3.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1997,Male,White,No,I can not speak Spanish,High school graduate,Never married,Temporarily laid off,"$50,000 - $59,999",No,Independent,Lean Democrat,Hillary Clinton,Donald Trump,Washington,Big city,Yes,Very liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2024-01-13 07:33:14,2024-01-13 07:48:47,1,2024,3,70
0.7683264231,Independent assigned Republican,85.0,30.0,Yes,Likely to accept,Unlikely,Very important,Extremely proud,Agree,,Strongly disagree,0,Strongly disagree,0,Neither agree nor disagree,40,Disagree,0,Strongly disagree,5.0,Oppose,,,,,,0.0,0.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1986,Female,White,No,I can not speak Spanish,4-year,Married,Retired,Prefer not to say,No,Independent,Independent,Hillary Clinton,Joe Biden,Iowa,Suburban area,Yes,Moderate,Most of the time,Agnostic,Never,No,Not at all important,Never,2024-01-13 07:24:07,2024-01-13 07:51:01,1,2024,3,70
0.5853318529,,95.0,47.0,Yes,Extremely likely to refuse,Likely,Important,Extremely proud,Strongly agree,,Agree,55,Agree,50,Agree,57,Strongly agree,64,Agree,58.0,Support,Support,Oppose,,,,53.0,40.0,5.,5.,,6.,5.,,,,4. Middle of the road; see the pros and cons of both sides,,2002,Male,White,No,I can not speak Spanish,4-year,Never married,Student,"Less than $10,000",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,New York,Smaller city,Yes,Moderate,Some of the time,Roman Catholic,Once a week,Yes,Somewhat important,A few times a week,2024-01-13 07:33:08,2024-01-13 07:51:29,1,2024,3,70
1.5376345565,,57.0,76.0,Yes,Likely to refuse,Extremely likely,Important,Extremely proud,Agree,Neither,Agree,53,Agree,49,Strongly agree,53,Agree,59,Neither agree nor disagree,63.0,Support,Neither support nor oppose,,,,,73.0,62.0,6.,6.,,5.,4. Middle of the road; see the pros and cons of both sides,,,,5.,,1988,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$150,000 - $199,999",Yes,Republican,Not very strong Republican,Donald Trump,Donald Trump,California,Big city,Yes,Liberal,Some of the time,Protestant,Once a week,Yes,Very important,A few times a week,2024-01-13 07:40:47,2024-01-13 07:53:07,1,2024,3,70
0.8765630194,,47.0,47.0,No,Likely to refuse,Unlikely,Important,Extremely proud,Disagree,Neither,Agree,50,Neither agree nor disagree,51,Agree,51,Neither agree nor disagree,58,Agree,63.0,Neither support nor oppose,,,,,,51.0,54.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1975,Female,White,No,I can not speak Spanish,4-year,Widowed,Full-time,"$30,000 - $39,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,Louisiana,Suburban area,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,No,Somewhat important,Seldom,2024-01-13 07:38:35,2024-01-13 07:54:01,1,2024,3,70
0.7762902279,,85.0,63.0,Yes,Extremely likely to accept,Extremely likely,Very important,Extremely proud,Strongly agree,,Strongly agree,65,Strongly agree,63,Strongly agree,62,Strongly agree,74,Strongly agree,66.0,Strongly support,Strongly support,Support,Strongly support,Strongly support,Strongly support,59.0,51.0,6.,5.,,5.,1. Limit free trade,,,,2.,,2000,Male,White,Yes,I speak both Spanish and English equally,High school graduate,Never married,Part-time,"$10,000 - $19,999",Yes,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Big city,Yes,Very liberal,Some of the time,Roman Catholic,Once a week,Yes,Very important,Once a day,2024-01-13 07:42:04,2024-01-13 07:56:54,1,2024,3,70
1.2168856222,,1.0,69.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Extremely proud,Strongly disagree,Neither,Neither agree nor disagree,100,Disagree,100,Disagree,100,Agree,100,Neither agree nor disagree,100.0,Support,Oppose,,,,,100.0,100.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,6.,3.,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1967,Male,White,No,I can not speak Spanish,Some college,Married,Full-time,"$120,000 - $149,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Utah,Rural area,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Not too important,Seldom,2024-01-13 07:41:04,2024-01-13 07:58:16,1,2024,3,70
0.8662665148,,41.0,1.0,Yes,Likely to accept,Unlikely,Unimportant,Only a little proud,Disagree,,Disagree,71,Strongly disagree,80,Agree,82,Disagree,89,Strongly disagree,95.0,Support,Oppose,,,,,20.0,1.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1977,Female,White,No,I can not speak Spanish,Some college,Married,Homemaker,"$60,000 - $69,999",No,Not sure,Lean Democrat,Did not vote for President,Did not vote for President,Missouri,Small town,Yes,Very liberal,Only now and then,Atheist,Never,No,Not at all important,Never,2024-01-13 07:43:30,2024-01-13 08:01:44,1,2024,3,70
0.8730154440,,85.0,31.0,Yes,Likely to accept,Likely,Very important,Extremely proud,Strongly agree,,Neither agree nor disagree,82,Strongly disagree,74,Neither agree nor disagree,38,Agree,49,Neither agree nor disagree,28.0,Neither support nor oppose,,,,,,47.0,79.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,7. Have individuals and private insurance pay medical expenses,5.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,2000,Male,White,No,I can not speak Spanish,High school graduate,Never married,Full-time,"$20,000 - $29,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,New York,Small town,Yes,Liberal,Some of the time,Roman Catholic,Don't know,No,Very important,Once a day,2024-01-13 07:40:56,2024-01-13 08:02:27,1,2024,3,70
1.0009324449,,0.0,100.0,No,Extremely likely to accept,Extremely unlikely,Very important,Extremely proud,Disagree,MAGA Republican,Neither agree nor disagree,80,Disagree,80,Neither agree nor disagree,80,Agree,96,Agree,50.0,Neither support nor oppose,,,,,,70.0,71.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,1. Limit free trade,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1962,Male,White,No,I can not speak Spanish,Some college,Widowed,Retired,"$30,000 - $39,999",Yes,Republican,Strong Republican,Donald Trump,Donald Trump,Indiana,Rural area,Yes,Very conservative,Only now and then,Roman Catholic,A few times a year,No,Somewhat important,Once a day,2024-01-13 07:43:51,2024-01-13 08:04:23,1,2024,3,70
1.1663206408,,31.0,84.0,Yes,Equally likely to refuse or accept,Extremely unlikely,Very important,Extremely proud,Disagree,MAGA Republican,Strongly disagree,81,Strongly disagree,66,Disagree,91,Strongly disagree,73,Disagree,100.0,Oppose,,,,,,30.0,21.0,5.,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,2.,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1962,Female,White,No,I can not speak Spanish,2-year,Married,Full-time,"$60,000 - $69,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Illinois,Rural area,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2024-01-13 07:43:00,2024-01-13 08:05:21,1,2024,3,70
0.8765630194,,50.0,80.0,Yes,Likely to refuse,Equally likely to or unlikely,Important,Very proud,Agree,Neither,Strongly disagree,40,Disagree,20,Disagree,70,Neither agree nor disagree,9,Strongly disagree,7.0,Support,Strongly oppose,,,,,15.0,1.0,3.,3.,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,3.,,1971,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$100,000 - $119,999",No,Republican,Not very strong Republican,Donald Trump,Donald Trump,Virginia,Suburban area,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2024-01-13 07:41:32,2024-01-13 08:07:54,1,2024,3,70
0.9407112558,,100.0,0.0,Yes,Extremely likely to accept,Unlikely,Neither important nor unimportant,Not at all proud,Strongly disagree,,Strongly disagree,60,Disagree,4,Agree,100,Neither agree nor disagree,100,Strongly disagree,100.0,Strongly support,Strongly oppose,,,,,80.0,60.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1995,Female,White,No,I can not speak Spanish,2-year,Never married,Homemaker,"Less than $10,000",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Kentucky,Rural area,Yes,Moderate,Hardly at all,Protestant,Never,Yes,Very important,Once a day,2024-01-13 07:43:13,2024-01-13 08:23:14,1,2024,3,70
1.5376345565,,63.0,90.0,Yes,Likely to refuse,Likely,Very important,Very proud,Agree,Neither,Neither agree nor disagree,11,Neither agree nor disagree,0,Neither agree nor disagree,0,Neither agree nor disagree,5,Neither agree nor disagree,0.0,Oppose,,,,,,0.0,0.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,5.,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1993,Female,White,No,I can not speak Spanish,4-year,Married,Full-time,"$100,000 - $119,999",Yes,Republican,Strong Republican,Donald Trump,Donald Trump,Pennsylvania,Big city,Yes,Moderate,Most of the time,Roman Catholic,Once or twice a month,No,Somewhat important,A few times a month,2024-01-13 07:37:34,2024-01-13 09:17:36,1,2024,3,70
1.0972931502,,70.0,0.0,No,Extremely likely to accept,Extremely unlikely,Very important,Not at all proud,Strongly disagree,,Disagree,90,Strongly disagree,91,Disagree,89,Strongly disagree,89,Strongly disagree,91.0,Oppose,,,,,,80.0,71.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1972,Female,White,No,I can not speak Spanish,Some college,Divorced,Permanently disabled,"Less than $10,000",No,Other,Lean Democrat,Hillary Clinton,Joe Biden,Oregon,Rural area,Yes,Very liberal,Most of the time,Buddhist,Never,No,Not at all important,Seldom,2024-01-13 07:29:08,2024-01-13 09:25:09,1,2024,3,70
0.6455458114,,71.0,56.0,No,Equally likely to refuse or accept,Extremely likely,Important,Very proud,Strongly agree,,Neither agree nor disagree,30,Neither agree nor disagree,50,Agree,41,Agree,33,Strongly agree,38.0,Support,Neither support nor oppose,,,,,41.0,32.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,2000,Male,White,No,I can not speak Spanish,4-year,Never married,Part-time,"$100,000 - $119,999",No,Not sure,Lean Democrat,Did not vote for President,Did not vote for President,Texas,Suburban area,Yes,Moderate,Only now and then,Nothing in particular,Once a week,No,Somewhat important,A few times a month,2024-01-13 07:37:01,2024-01-13 09:27:08,1,2024,3,70
0.8552067426,,0.0,20.0,No,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Strongly disagree,Neither,Neither agree nor disagree,96,Disagree,89,Neither agree nor disagree,95,Strongly disagree,80,Disagree,87.0,Support,Oppose,,,,,60.0,40.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1986,Female,Two or more races,Yes,I can not speak Spanish,Some college,Never married,Full-time,"$100,000 - $119,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Pennsylvania,Rural area,Yes,Conservative,Some of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2024-01-13 10:41:34,2024-01-13 10:50:49,1,2024,3,70
0.8311454318,,100.0,2.0,No,Likely to refuse,Unlikely,Neither important nor unimportant,Extremely proud,Strongly disagree,,Neither agree nor disagree,77,Agree,72,Agree,44,Disagree,72,Neither agree nor disagree,63.0,Support,Strongly support,Strongly oppose,,,,63.0,25.0,4. Middle of the road; see the pros and cons of both sides,2.,,4. Middle of the road; see the pros and cons of both sides,5.,,,,5.,,1982,Female,Hispanic,Yes,I speak both Spanish and English equally,Some college,Never married,Unemployed,"$20,000 - $29,999",No,Democrat,Not very strong Democrat,Did not vote for President,Did not vote for President,Texas,Big city,Yes,Moderate,Hardly at all,Nothing in particular,Never,No,Not at all important,Several times a day,2024-01-13 11:11:27,2024-01-13 11:40:59,1,2024,3,70
2.0918139921,,50.0,25.0,No,Likely to accept,Unlikely,Very important,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,90,Neither agree nor disagree,64,Strongly agree,100,Neither agree nor disagree,76,Neither agree nor disagree,95.0,Oppose,,,,,,51.0,65.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,7. Allow free trade,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1950,Female,Black,No,I can not speak Spanish,High school graduate,Divorced,Part-time,"$20,000 - $29,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Arkansas,Suburban area,Yes,Moderate,Only now and then,Something else,A few times a year,No,Very important,Several times a day,2024-01-13 11:36:30,2024-01-13 11:58:16,1,2024,3,70
